MAT MUL,SEQ
7.5981999999999992e-05,0.00020219127272727271,0.00041973872727272735,0.00083060309090909087,0.0015321665454545454
0.00017488118181818179,0.00057046027272727269,0.0012882018181818184,0.0024497227272727269,0.0043387672727272716
0.00065159363636363638,0.0025699109090909092,0.0048501190909090892,0.0090168599999999998,0.014595457272727274
0.0036241209090909087,0.010215583636363636,0.02077186363636364,0.034289872727272727,0.064265990909090923
0.021491181818181819,0.062119500000000001,0.11884045454545454,0.23601654545454542,0.45806890909090914
MAT MUL,PAR
0.009246639090909092,0.010072034545454545,0.032281318181818182,0.047654918181818176,0.089879763636363644
0.0059491154545454556,0.0069584063636363635,0.023339081818181819,0.05020088181818181,0.10200032727272727
0.007400320000000001,0.0085495799999999993,0.024169072727272724,0.052077481818181809,0.11083105454545455
0.034161272727272728,0.056565299999999999,0.073871700000000026,0.097426454545454538,0.16484927272727271
0.30327700000000007,0.32181427272727275,0.38697636363636367,0.42409290909090913,0.68095681818181819
MAT MUL,SPEEDUP
0.0082172559405613993,0.020074521370513024,0.013002527496201718,0.017429535556856578,0.017046846625603053
0.029396165388681915,0.081981454217508257,0.055195051297102525,0.048798400317850266,0.042536797564642383
0.088049386562153567,0.30058914111464063,0.20067460368209103,0.17314316447712616,0.13169104392795719
0.10608857983788127,0.18059806341279258,0.28118837980395245,0.35195648745767205,0.38984697867252854
0.070863210260526888,0.19302903961827783,0.30710003429854765,0.55652084813319191,0.67268422440349651
